Id,County,Province_State,Country_Region,Population,Weight,Date,Target,TargetValue
407560,,Maine,US,1338404,0.708868482,2020/4/11,Fatalities,2
407561,,Maine,US,1338404,0.070886848,2020/4/12,ConfirmedCases,17
407562,,Maine,US,1338404,0.708868482,2020/4/12,Fatalities,0
407563,,Maine,US,1338404,0.070886848,2020/4/13,ConfirmedCases,65
407564,,Maine,US,1338404,0.708868482,2020/4/13,Fatalities,0
407565,,Maine,US,1338404,0.070886848,2020/4/14,ConfirmedCases,37
407566,,Maine,US,1338404,0.708868482,2020/4/14,Fatalities,1
407567,,Maine,US,1338404,0.070886848,2020/4/15,ConfirmedCases,35
407568,,Maine,US,1338404,0.708868482,2020/4/15,Fatalities,4
407569,,Maine,US,1338404,0.070886848,2020/4/16,ConfirmedCases,26
407570,,Maine,US,1338404,0.708868482,2020/4/16,Fatalities,3
407571,,Maine,US,1338404,0.070886848,2020/4/17,ConfirmedCases,31
407572,,Maine,US,1338404,0.708868482,2020/4/17,Fatalities,2
407573,,Maine,US,1338404,0.070886848,2020/4/18,ConfirmedCases,20
407574,,Maine,US,1338404,0.708868482,2020/4/18,Fatalities,3
407575,,Maine,US,1338404,0.070886848,2020/4/19,ConfirmedCases,20
407576,,Maine,US,1338404,0.708868482,2020/4/19,Fatalities,2
407577,,Maine,US,1338404,0.070886848,2020/4/20,ConfirmedCases,8
407578,,Maine,US,1338404,0.708868482,2020/4/20,Fatalities,1
407579,,Maine,US,1338404,0.070886848,2020/4/21,ConfirmedCases,13
407580,,Maine,US,1338404,0.708868482,2020/4/21,Fatalities,1
407581,,Maine,US,1338404,0.070886848,2020/4/22,ConfirmedCases,19
407582,,Maine,US,1338404,0.708868482,2020/4/22,Fatalities,3
407583,,Maine,US,1338404,0.070886848,2020/4/23,ConfirmedCases,30
407584,,Maine,US,1338404,0.708868482,2020/4/23,Fatalities,5
407585,,Maine,US,1338404,0.070886848,2020/4/24,ConfirmedCases,28
407586,,Maine,US,1338404,0.708868482,2020/4/24,Fatalities,3
407587,,Maine,US,1338404,0.070886848,2020/4/25,ConfirmedCases,0
407588,,Maine,US,1338404,0.708868482,2020/4/25,Fatalities,0
407589,,Maine,US,1338404,0.070886848,2020/4/26,ConfirmedCases,50
407590,,Maine,US,1338404,0.708868482,2020/4/26,Fatalities,3
407591,,Maine,US,1338404,0.070886848,2020/4/27,ConfirmedCases,8
407592,,Maine,US,1338404,0.708868482,2020/4/27,Fatalities,1
407593,,Maine,US,1338404,0.070886848,2020/4/28,ConfirmedCases,17
407594,,Maine,US,1338404,0.708868482,2020/4/28,Fatalities,0
407595,,Maine,US,1338404,0.070886848,2020/4/29,ConfirmedCases,16
407596,,Maine,US,1338404,0.708868482,2020/4/29,Fatalities,1
407597,,Maine,US,1338404,0.070886848,2020/4/30,ConfirmedCases,39
407598,,Maine,US,1338404,0.708868482,2020/4/30,Fatalities,1
407599,,Maine,US,1338404,0.070886848,2020/5/1,ConfirmedCases,28
407600,,Maine,US,1338404,0.708868482,2020/5/1,Fatalities,2
407601,,Maine,US,1338404,0.070886848,2020/5/2,ConfirmedCases,30
407602,,Maine,US,1338404,0.708868482,2020/5/2,Fatalities,1
407603,,Maine,US,1338404,0.070886848,2020/5/3,ConfirmedCases,32
407604,,Maine,US,1338404,0.708868482,2020/5/3,Fatalities,1
407605,,Maine,US,1338404,0.070886848,2020/5/4,ConfirmedCases,20
407606,,Maine,US,1338404,0.708868482,2020/5/4,Fatalities,0
407607,,Maine,US,1338404,0.070886848,2020/5/5,ConfirmedCases,21
407608,,Maine,US,1338404,0.708868482,2020/5/5,Fatalities,4
407609,,Maine,US,1338404,0.070886848,2020/5/6,ConfirmedCases,28
407610,,Maine,US,1338404,0.708868482,2020/5/6,Fatalities,1
407611,,Maine,US,1338404,0.070886848,2020/5/7,ConfirmedCases,76
407612,,Maine,US,1338404,0.708868482,2020/5/7,Fatalities,0
407613,,Maine,US,1338404,0.070886848,2020/5/8,ConfirmedCases,44
407614,,Maine,US,1338404,0.708868482,2020/5/8,Fatalities,1
407615,,Maine,US,1338404,0.070886848,2020/5/9,ConfirmedCases,34
407616,,Maine,US,1338404,0.708868482,2020/5/9,Fatalities,1
407617,,Maine,US,1338404,0.070886848,2020/5/10,ConfirmedCases,28
407618,,Maine,US,1338404,0.708868482,2020/5/10,Fatalities,0
407619,,Maine,US,1338404,0.070886848,2020/5/11,ConfirmedCases,26
407620,,Maine,US,1338404,0.708868482,2020/5/11,Fatalities,1
407621,,Maine,US,1338404,0.070886848,2020/5/12,ConfirmedCases,15
407622,,Maine,US,1338404,0.708868482,2020/5/12,Fatalities,0
407623,,Maine,US,1338404,0.070886848,2020/5/13,ConfirmedCases,38
407624,,Maine,US,1338404,0.708868482,2020/5/13,Fatalities,1
407625,,Maine,US,1338404,0.070886848,2020/5/14,ConfirmedCases,50
407626,,Maine,US,1338404,0.708868482,2020/5/14,Fatalities,3
407627,,Maine,US,1338404,0.070886848,2020/5/15,ConfirmedCases,38
407628,,Maine,US,1338404,0.708868482,2020/5/15,Fatalities,0
407629,,Maine,US,1338404,0.070886848,2020/5/16,ConfirmedCases,45
407630,,Maine,US,1338404,0.708868482,2020/5/16,Fatalities,1
407631,,Maine,US,1338404,0.070886848,2020/5/17,ConfirmedCases,39
407632,,Maine,US,1338404,0.708868482,2020/5/17,Fatalities,0
407633,,Maine,US,1338404,0.070886848,2020/5/18,ConfirmedCases,26
407634,,Maine,US,1338404,0.708868482,2020/5/18,Fatalities,1
407635,,Maine,US,1338404,0.070886848,2020/5/19,ConfirmedCases,28
407636,,Maine,US,1338404,0.708868482,2020/5/19,Fatalities,2
407637,,Maine,US,1338404,0.070886848,2020/5/20,ConfirmedCases,78
407638,,Maine,US,1338404,0.708868482,2020/5/20,Fatalities,0
407639,,Maine,US,1338404,0.070886848,2020/5/21,ConfirmedCases,58
407640,,Maine,US,1338404,0.708868482,2020/5/21,Fatalities,0
407641,,Maine,US,1338404,0.070886848,2020/5/22,ConfirmedCases,71
407642,,Maine,US,1338404,0.708868482,2020/5/22,Fatalities,2
407643,,Maine,US,1338404,0.070886848,2020/5/23,ConfirmedCases,65
407644,,Maine,US,1338404,0.708868482,2020/5/23,Fatalities,2
407645,,Maine,US,1338404,0.070886848,2020/5/24,ConfirmedCases,42
407646,,Maine,US,1338404,0.708868482,2020/5/24,Fatalities,1
407647,,Maine,US,1338404,0.070886848,2020/5/25,ConfirmedCases,19
407648,,Maine,US,1338404,0.708868482,2020/5/25,Fatalities,0
407649,,Maine,US,1338404,0.070886848,2020/5/26,ConfirmedCases,35
407650,,Maine,US,1338404,0.708868482,2020/5/26,Fatalities,1
407651,,Maine,US,1338404,0.070886848,2020/5/27,ConfirmedCases,28
407652,,Maine,US,1338404,0.708868482,2020/5/27,Fatalities,2
407653,,Maine,US,1338404,0.070886848,2020/5/28,ConfirmedCases,52
407654,,Maine,US,1338404,0.708868482,2020/5/28,Fatalities,3
407655,,Maine,US,1338404,0.070886848,2020/5/29,ConfirmedCases,37
407656,,Maine,US,1338404,0.708868482,2020/5/29,Fatalities,1
407657,,Maine,US,1338404,0.070886848,2020/5/30,ConfirmedCases,56
407658,,Maine,US,1338404,0.708868482,2020/5/30,Fatalities,4
407659,,Maine,US,1338404,0.070886848,2020/5/31,ConfirmedCases,43
407660,,Maine,US,1338404,0.708868482,2020/5/31,Fatalities,0
407661,,Maine,US,1338404,0.070886848,2020/6/1,ConfirmedCases,24
407662,,Maine,US,1338404,0.708868482,2020/6/1,Fatalities,0
407663,,Maine,US,1338404,0.070886848,2020/6/2,ConfirmedCases,28
407664,,Maine,US,1338404,0.708868482,2020/6/2,Fatalities,5
407665,,Maine,US,1338404,0.070886848,2020/6/3,ConfirmedCases,41
407666,,Maine,US,1338404,0.708868482,2020/6/3,Fatalities,1
407667,,Maine,US,1338404,0.070886848,2020/6/4,ConfirmedCases,28
407668,,Maine,US,1338404,0.708868482,2020/6/4,Fatalities,0
407669,,Maine,US,1338404,0.070886848,2020/6/5,ConfirmedCases,36
407670,,Maine,US,1338404,0.708868482,2020/6/5,Fatalities,3
407671,,Maine,US,1338404,0.070886848,2020/6/6,ConfirmedCases,42
407672,,Maine,US,1338404,0.708868482,2020/6/6,Fatalities,0
407673,,Maine,US,1338404,0.070886848,2020/6/7,ConfirmedCases,46
407674,,Maine,US,1338404,0.708868482,2020/6/7,Fatalities,1
407675,,Maine,US,1338404,0.070886848,2020/6/8,ConfirmedCases,18
407676,,Maine,US,1338404,0.708868482,2020/6/8,Fatalities,0
407677,,Maine,US,1338404,0.070886848,2020/6/9,ConfirmedCases,18
407678,,Maine,US,1338404,0.708868482,2020/6/9,Fatalities,1
407679,,Maine,US,1338404,0.070886848,2020/6/10,ConfirmedCases,31
407680,,Maine,US,1338404,0.708868482,2020/6/10,Fatalities,0
414401,,Maryland,US,6042718,0.064043592,2020/1/23,ConfirmedCases,0
414402,,Maryland,US,6042718,0.640435921,2020/1/23,Fatalities,0
414403,,Maryland,US,6042718,0.064043592,2020/1/24,ConfirmedCases,0
414404,,Maryland,US,6042718,0.640435921,2020/1/24,Fatalities,0
414405,,Maryland,US,6042718,0.064043592,2020/1/25,ConfirmedCases,0
414406,,Maryland,US,6042718,0.640435921,2020/1/25,Fatalities,0
414407,,Maryland,US,6042718,0.064043592,2020/1/26,ConfirmedCases,0
414408,,Maryland,US,6042718,0.640435921,2020/1/26,Fatalities,0
414409,,Maryland,US,6042718,0.064043592,2020/1/27,ConfirmedCases,0
414410,,Maryland,US,6042718,0.640435921,2020/1/27,Fatalities,0
414411,,Maryland,US,6042718,0.064043592,2020/1/28,ConfirmedCases,0
414412,,Maryland,US,6042718,0.640435921,2020/1/28,Fatalities,0
414413,,Maryland,US,6042718,0.064043592,2020/1/29,ConfirmedCases,0
414414,,Maryland,US,6042718,0.640435921,2020/1/29,Fatalities,0
414415,,Maryland,US,6042718,0.064043592,2020/1/30,ConfirmedCases,0
414416,,Maryland,US,6042718,0.640435921,2020/1/30,Fatalities,0
414417,,Maryland,US,6042718,0.064043592,2020/1/31,ConfirmedCases,0
414418,,Maryland,US,6042718,0.640435921,2020/1/31,Fatalities,0
414419,,Maryland,US,6042718,0.064043592,2020/2/1,ConfirmedCases,0
414420,,Maryland,US,6042718,0.640435921,2020/2/1,Fatalities,0
414421,,Maryland,US,6042718,0.064043592,2020/2/2,ConfirmedCases,0
414422,,Maryland,US,6042718,0.640435921,2020/2/2,Fatalities,0
414423,,Maryland,US,6042718,0.064043592,2020/2/3,ConfirmedCases,0
414424,,Maryland,US,6042718,0.640435921,2020/2/3,Fatalities,0
414425,,Maryland,US,6042718,0.064043592,2020/2/4,ConfirmedCases,0
414426,,Maryland,US,6042718,0.640435921,2020/2/4,Fatalities,0
414427,,Maryland,US,6042718,0.064043592,2020/2/5,ConfirmedCases,0
414428,,Maryland,US,6042718,0.640435921,2020/2/5,Fatalities,0
414429,,Maryland,US,6042718,0.064043592,2020/2/6,ConfirmedCases,0
414430,,Maryland,US,6042718,0.640435921,2020/2/6,Fatalities,0
414431,,Maryland,US,6042718,0.064043592,2020/2/7,ConfirmedCases,0
414432,,Maryland,US,6042718,0.640435921,2020/2/7,Fatalities,0
414433,,Maryland,US,6042718,0.064043592,2020/2/8,ConfirmedCases,0
414434,,Maryland,US,6042718,0.640435921,2020/2/8,Fatalities,0
414435,,Maryland,US,6042718,0.064043592,2020/2/9,ConfirmedCases,0
414436,,Maryland,US,6042718,0.640435921,2020/2/9,Fatalities,0
414437,,Maryland,US,6042718,0.064043592,2020/2/10,ConfirmedCases,0
414438,,Maryland,US,6042718,0.640435921,2020/2/10,Fatalities,0
414439,,Maryland,US,6042718,0.064043592,2020/2/11,ConfirmedCases,0
414440,,Maryland,US,6042718,0.640435921,2020/2/11,Fatalities,0
414441,,Maryland,US,6042718,0.064043592,2020/2/12,ConfirmedCases,0
414442,,Maryland,US,6042718,0.640435921,2020/2/12,Fatalities,0
414443,,Maryland,US,6042718,0.064043592,2020/2/13,ConfirmedCases,0
414444,,Maryland,US,6042718,0.640435921,2020/2/13,Fatalities,0
414445,,Maryland,US,6042718,0.064043592,2020/2/14,ConfirmedCases,0
414446,,Maryland,US,6042718,0.640435921,2020/2/14,Fatalities,0
414447,,Maryland,US,6042718,0.064043592,2020/2/15,ConfirmedCases,0
414448,,Maryland,US,6042718,0.640435921,2020/2/15,Fatalities,0
414449,,Maryland,US,6042718,0.064043592,2020/2/16,ConfirmedCases,0
414450,,Maryland,US,6042718,0.640435921,2020/2/16,Fatalities,0
414451,,Maryland,US,6042718,0.064043592,2020/2/17,ConfirmedCases,0
414452,,Maryland,US,6042718,0.640435921,2020/2/17,Fatalities,0
414453,,Maryland,US,6042718,0.064043592,2020/2/18,ConfirmedCases,0
414454,,Maryland,US,6042718,0.640435921,2020/2/18,Fatalities,0
414455,,Maryland,US,6042718,0.064043592,2020/2/19,ConfirmedCases,0
414456,,Maryland,US,6042718,0.640435921,2020/2/19,Fatalities,0
414457,,Maryland,US,6042718,0.064043592,2020/2/20,ConfirmedCases,0
414458,,Maryland,US,6042718,0.640435921,2020/2/20,Fatalities,0
414459,,Maryland,US,6042718,0.064043592,2020/2/21,ConfirmedCases,0
414460,,Maryland,US,6042718,0.640435921,2020/2/21,Fatalities,0
414461,,Maryland,US,6042718,0.064043592,2020/2/22,ConfirmedCases,0
414462,,Maryland,US,6042718,0.640435921,2020/2/22,Fatalities,0
414463,,Maryland,US,6042718,0.064043592,2020/2/23,ConfirmedCases,0
414464,,Maryland,US,6042718,0.640435921,2020/2/23,Fatalities,0
414465,,Maryland,US,6042718,0.064043592,2020/2/24,ConfirmedCases,0
414466,,Maryland,US,6042718,0.640435921,2020/2/24,Fatalities,0
414467,,Maryland,US,6042718,0.064043592,2020/2/25,ConfirmedCases,0
414468,,Maryland,US,6042718,0.640435921,2020/2/25,Fatalities,0
414469,,Maryland,US,6042718,0.064043592,2020/2/26,ConfirmedCases,0
414470,,Maryland,US,6042718,0.640435921,2020/2/26,Fatalities,0
414471,,Maryland,US,6042718,0.064043592,2020/2/27,ConfirmedCases,0
414472,,Maryland,US,6042718,0.640435921,2020/2/27,Fatalities,0
414473,,Maryland,US,6042718,0.064043592,2020/2/28,ConfirmedCases,0
414474,,Maryland,US,6042718,0.640435921,2020/2/28,Fatalities,0
414475,,Maryland,US,6042718,0.064043592,2020/2/29,ConfirmedCases,0
414476,,Maryland,US,6042718,0.640435921,2020/2/29,Fatalities,0
414477,,Maryland,US,6042718,0.064043592,2020/3/1,ConfirmedCases,0
414478,,Maryland,US,6042718,0.640435921,2020/3/1,Fatalities,0
414479,,Maryland,US,6042718,0.064043592,2020/3/2,ConfirmedCases,0
414480,,Maryland,US,6042718,0.640435921,2020/3/2,Fatalities,0
414481,,Maryland,US,6042718,0.064043592,2020/3/3,ConfirmedCases,0
414482,,Maryland,US,6042718,0.640435921,2020/3/3,Fatalities,0
414483,,Maryland,US,6042718,0.064043592,2020/3/4,ConfirmedCases,0
414484,,Maryland,US,6042718,0.640435921,2020/3/4,Fatalities,0
414485,,Maryland,US,6042718,0.064043592,2020/3/5,ConfirmedCases,0
414486,,Maryland,US,6042718,0.640435921,2020/3/5,Fatalities,0
414487,,Maryland,US,6042718,0.064043592,2020/3/6,ConfirmedCases,0
414488,,Maryland,US,6042718,0.640435921,2020/3/6,Fatalities,0
414489,,Maryland,US,6042718,0.064043592,2020/3/7,ConfirmedCases,0
414490,,Maryland,US,6042718,0.640435921,2020/3/7,Fatalities,0
414491,,Maryland,US,6042718,0.064043592,2020/3/8,ConfirmedCases,0
414492,,Maryland,US,6042718,0.640435921,2020/3/8,Fatalities,0
414493,,Maryland,US,6042718,0.064043592,2020/3/9,ConfirmedCases,0
414494,,Maryland,US,6042718,0.640435921,2020/3/9,Fatalities,0
414495,,Maryland,US,6042718,0.064043592,2020/3/10,ConfirmedCases,8
414496,,Maryland,US,6042718,0.640435921,2020/3/10,Fatalities,0
414497,,Maryland,US,6042718,0.064043592,2020/3/11,ConfirmedCases,1
414498,,Maryland,US,6042718,0.640435921,2020/3/11,Fatalities,0
414499,,Maryland,US,6042718,0.064043592,2020/3/12,ConfirmedCases,3
414500,,Maryland,US,6042718,0.640435921,2020/3/12,Fatalities,0
414501,,Maryland,US,6042718,0.064043592,2020/3/13,ConfirmedCases,6
414502,,Maryland,US,6042718,0.640435921,2020/3/13,Fatalities,0
414503,,Maryland,US,6042718,0.064043592,2020/3/14,ConfirmedCases,8
414504,,Maryland,US,6042718,0.640435921,2020/3/14,Fatalities,0
414505,,Maryland,US,6042718,0.064043592,2020/3/15,ConfirmedCases,6
414506,,Maryland,US,6042718,0.640435921,2020/3/15,Fatalities,0
414507,,Maryland,US,6042718,0.064043592,2020/3/16,ConfirmedCases,9
414508,,Maryland,US,6042718,0.640435921,2020/3/16,Fatalities,0
414509,,Maryland,US,6042718,0.064043592,2020/3/17,ConfirmedCases,19
414510,,Maryland,US,6042718,0.640435921,2020/3/17,Fatalities,0
414511,,Maryland,US,6042718,0.064043592,2020/3/18,ConfirmedCases,25
414512,,Maryland,US,6042718,0.640435921,2020/3/18,Fatalities,0
414513,,Maryland,US,6042718,0.064043592,2020/3/19,ConfirmedCases,22
414514,,Maryland,US,6042718,0.640435921,2020/3/19,Fatalities,1
414515,,Maryland,US,6042718,0.064043592,2020/3/20,ConfirmedCases,42
414516,,Maryland,US,6042718,0.640435921,2020/3/20,Fatalities,0
414517,,Maryland,US,6042718,0.064043592,2020/3/21,ConfirmedCases,44
414518,,Maryland,US,6042718,0.640435921,2020/3/21,Fatalities,1
414519,,Maryland,US,6042718,0.064043592,2020/3/22,ConfirmedCases,51
414520,,Maryland,US,6042718,0.640435921,2020/3/22,Fatalities,1
414521,,Maryland,US,6042718,0.064043592,2020/3/23,ConfirmedCases,46
414522,,Maryland,US,6042718,0.640435921,2020/3/23,Fatalities,0
414523,,Maryland,US,6042718,0.064043592,2020/3/24,ConfirmedCases,59
414524,,Maryland,US,6042718,0.640435921,2020/3/24,Fatalities,1
414525,,Maryland,US,6042718,0.064043592,2020/3/25,ConfirmedCases,76
414526,,Maryland,US,6042718,0.640435921,2020/3/25,Fatalities,0
414527,,Maryland,US,6042718,0.064043592,2020/3/26,ConfirmedCases,158
414528,,Maryland,US,6042718,0.640435921,2020/3/26,Fatalities,0
414529,,Maryland,US,6042718,0.064043592,2020/3/27,ConfirmedCases,192
414530,,Maryland,US,6042718,0.640435921,2020/3/27,Fatalities,1
414531,,Maryland,US,6042718,0.064043592,2020/3/28,ConfirmedCases,220
414532,,Maryland,US,6042718,0.640435921,2020/3/28,Fatalities,0
414533,,Maryland,US,6042718,0.064043592,2020/3/29,ConfirmedCases,244
414534,,Maryland,US,6042718,0.640435921,2020/3/29,Fatalities,5
414535,,Maryland,US,6042718,0.064043592,2020/3/30,ConfirmedCases,174
414536,,Maryland,US,6042718,0.640435921,2020/3/30,Fatalities,5
414537,,Maryland,US,6042718,0.064043592,2020/3/31,ConfirmedCases,247
414538,,Maryland,US,6042718,0.640435921,2020/3/31,Fatalities,3
414539,,Maryland,US,6042718,0.064043592,2020/4/1,ConfirmedCases,326
414540,,Maryland,US,6042718,0.640435921,2020/4/1,Fatalities,13
414541,,Maryland,US,6042718,0.064043592,2020/4/2,ConfirmedCases,345
414542,,Maryland,US,6042718,0.640435921,2020/4/2,Fatalities,5
414543,,Maryland,US,6042718,0.064043592,2020/4/3,ConfirmedCases,427
414544,,Maryland,US,6042718,0.640435921,2020/4/3,Fatalities,7
414545,,Maryland,US,6042718,0.064043592,2020/4/4,ConfirmedCases,367
414546,,Maryland,US,6042718,0.640435921,2020/4/4,Fatalities,11
414547,,Maryland,US,6042718,0.064043592,2020/4/5,ConfirmedCases,492
414548,,Maryland,US,6042718,0.640435921,2020/4/5,Fatalities,13
414549,,Maryland,US,6042718,0.064043592,2020/4/6,ConfirmedCases,428
414550,,Maryland,US,6042718,0.640435921,2020/4/6,Fatalities,24
414551,,Maryland,US,6042718,0.064043592,2020/4/7,ConfirmedCases,326
414552,,Maryland,US,6042718,0.640435921,2020/4/7,Fatalities,12
414553,,Maryland,US,6042718,0.064043592,2020/4/8,ConfirmedCases,1158
414554,,Maryland,US,6042718,0.640435921,2020/4/8,Fatalities,21
414555,,Maryland,US,6042718,0.064043592,2020/4/9,ConfirmedCases,656
414556,,Maryland,US,6042718,0.640435921,2020/4/9,Fatalities,14
414557,,Maryland,US,6042718,0.064043592,2020/4/10,ConfirmedCases,783
414558,,Maryland,US,6042718,0.640435921,2020/4/10,Fatalities,33
414559,,Maryland,US,6042718,0.064043592,2020/4/11,ConfirmedCases,726
414560,,Maryland,US,6042718,0.640435921,2020/4/11,Fatalities,35
414561,,Maryland,US,6042718,0.064043592,2020/4/12,ConfirmedCases,531
414562,,Maryland,US,6042718,0.640435921,2020/4/12,Fatalities,30
414563,,Maryland,US,6042718,0.064043592,2020/4/13,ConfirmedCases,711
414564,,Maryland,US,6042718,0.640435921,2020/4/13,Fatalities,26
414565,,Maryland,US,6042718,0.064043592,2020/4/14,ConfirmedCases,536
414566,,Maryland,US,6042718,0.640435921,2020/4/14,Fatalities,40
414567,,Maryland,US,6042718,0.064043592,2020/4/15,ConfirmedCases,560
414568,,Maryland,US,6042718,0.640435921,2020/4/15,Fatalities,9
414569,,Maryland,US,6042718,0.064043592,2020/4/16,ConfirmedCases,752
414570,,Maryland,US,6042718,0.640435921,2020/4/16,Fatalities,8
414571,,Maryland,US,6042718,0.064043592,2020/4/17,ConfirmedCases,788
414572,,Maryland,US,6042718,0.640435921,2020/4/17,Fatalities,15
414573,,Maryland,US,6042718,0.064043592,2020/4/18,ConfirmedCases,754
414574,,Maryland,US,6042718,0.640435921,2020/4/18,Fatalities,87
414575,,Maryland,US,6042718,0.064043592,2020/4/19,ConfirmedCases,521
414576,,Maryland,US,6042718,0.640435921,2020/4/19,Fatalities,40
414577,,Maryland,US,6042718,0.064043592,2020/4/20,ConfirmedCases,837
414578,,Maryland,US,6042718,0.640435921,2020/4/20,Fatalities,121
414579,,Maryland,US,6042718,0.064043592,2020/4/21,ConfirmedCases,509
414580,,Maryland,US,6042718,0.640435921,2020/4/21,Fatalities,70
414581,,Maryland,US,6042718,0.064043592,2020/4/22,ConfirmedCases,582
414582,,Maryland,US,6042718,0.640435921,2020/4/22,Fatalities,46
414583,,Maryland,US,6042718,0.064043592,2020/4/23,ConfirmedCases,962
414584,,Maryland,US,6042718,0.640435921,2020/4/23,Fatalities,50
414585,,Maryland,US,6042718,0.064043592,2020/4/24,ConfirmedCases,879
414586,,Maryland,US,6042718,0.640435921,2020/4/24,Fatalities,50
414587,,Maryland,US,6042718,0.064043592,2020/4/25,ConfirmedCases,1150
414588,,Maryland,US,6042718,0.640435921,2020/4/25,Fatalities,77
414589,,Maryland,US,6042718,0.064043592,2020/4/26,ConfirmedCases,815
414590,,Maryland,US,6042718,0.640435921,2020/4/26,Fatalities,35
414591,,Maryland,US,6042718,0.064043592,2020/4/27,ConfirmedCases,906
414592,,Maryland,US,6042718,0.640435921,2020/4/27,Fatalities,35
414593,,Maryland,US,6042718,0.064043592,2020/4/28,ConfirmedCases,626
414594,,Maryland,US,6042718,0.640435921,2020/4/28,Fatalities,71
414595,,Maryland,US,6042718,0.064043592,2020/4/29,ConfirmedCases,736
414596,,Maryland,US,6042718,0.640435921,2020/4/29,Fatalities,62
414597,,Maryland,US,6042718,0.064043592,2020/4/30,ConfirmedCases,893
414598,,Maryland,US,6042718,0.640435921,2020/4/30,Fatalities,62
414599,,Maryland,US,6042718,0.064043592,2020/5/1,ConfirmedCases,1730
414600,,Maryland,US,6042718,0.640435921,2020/5/1,Fatalities,-60
414601,,Maryland,US,6042718,0.064043592,2020/5/2,ConfirmedCases,1001
414602,,Maryland,US,6042718,0.640435921,2020/5/2,Fatalities,171
414603,,Maryland,US,6042718,0.064043592,2020/5/3,ConfirmedCases,989
414604,,Maryland,US,6042718,0.640435921,2020/5/3,Fatalities,30
414605,,Maryland,US,6042718,0.064043592,2020/5/4,ConfirmedCases,946
414606,,Maryland,US,6042718,0.640435921,2020/5/4,Fatalities,36
414607,,Maryland,US,6042718,0.064043592,2020/5/5,ConfirmedCases,709
414608,,Maryland,US,6042718,0.640435921,2020/5/5,Fatalities,73
414609,,Maryland,US,6042718,0.064043592,2020/5/6,ConfirmedCases,1046
414610,,Maryland,US,6042718,0.640435921,2020/5/6,Fatalities,47
414611,,Maryland,US,6042718,0.064043592,2020/5/7,ConfirmedCases,1211
414612,,Maryland,US,6042718,0.640435921,2020/5/7,Fatalities,66
414613,,Maryland,US,6042718,0.064043592,2020/5/8,ConfirmedCases,1111
414614,,Maryland,US,6042718,0.640435921,2020/5/8,Fatalities,57
414615,,Maryland,US,6042718,0.064043592,2020/5/9,ConfirmedCases,1049
414616,,Maryland,US,6042718,0.640435921,2020/5/9,Fatalities,54
414617,,Maryland,US,6042718,0.064043592,2020/5/10,ConfirmedCases,1053
414618,,Maryland,US,6042718,0.640435921,2020/5/10,Fatalities,30
414619,,Maryland,US,6042718,0.064043592,2020/5/11,ConfirmedCases,786
414620,,Maryland,US,6042718,0.640435921,2020/5/11,Fatalities,39
414621,,Maryland,US,6042718,0.064043592,2020/5/12,ConfirmedCases,688
414622,,Maryland,US,6042718,0.640435921,2020/5/12,Fatalities,73
414623,,Maryland,US,6042718,0.064043592,2020/5/13,ConfirmedCases,751
414624,,Maryland,US,6042718,0.640435921,2020/5/13,Fatalities,53
414625,,Maryland,US,6042718,0.064043592,2020/5/14,ConfirmedCases,1091
414626,,Maryland,US,6042718,0.640435921,2020/5/14,Fatalities,57
414627,,Maryland,US,6042718,0.064043592,2020/5/15,ConfirmedCases,1083
414628,,Maryland,US,6042718,0.640435921,2020/5/15,Fatalities,45
414629,,Maryland,US,6042718,0.064043592,2020/5/16,ConfirmedCases,982
414630,,Maryland,US,6042718,0.640435921,2020/5/16,Fatalities,46
414631,,Maryland,US,6042718,0.064043592,2020/5/17,ConfirmedCases,836
414632,,Maryland,US,6042718,0.640435921,2020/5/17,Fatalities,35
414633,,Maryland,US,6042718,0.064043592,2020/5/18,ConfirmedCases,958
414634,,Maryland,US,6042718,0.640435921,2020/5/18,Fatalities,31
414635,,Maryland,US,6042718,0.064043592,2020/5/19,ConfirmedCases,1784
414636,,Maryland,US,6042718,0.640435921,2020/5/19,Fatalities,58
414637,,Maryland,US,6042718,0.064043592,2020/5/20,ConfirmedCases,777
414638,,Maryland,US,6042718,0.640435921,2020/5/20,Fatalities,42
414639,,Maryland,US,6042718,0.064043592,2020/5/21,ConfirmedCases,1208
414640,,Maryland,US,6042718,0.640435921,2020/5/21,Fatalities,36
414641,,Maryland,US,6042718,0.064043592,2020/5/22,ConfirmedCases,893
414642,,Maryland,US,6042718,0.640435921,2020/5/22,Fatalities,48
414643,,Maryland,US,6042718,0.064043592,2020/5/23,ConfirmedCases,1071
414644,,Maryland,US,6042718,0.640435921,2020/5/23,Fatalities,36
414645,,Maryland,US,6042718,0.064043592,2020/5/24,ConfirmedCases,818
414646,,Maryland,US,6042718,0.640435921,2020/5/24,Fatalities,34
414647,,Maryland,US,6042718,0.064043592,2020/5/25,ConfirmedCases,839
414648,,Maryland,US,6042718,0.640435921,2020/5/25,Fatalities,25
414649,,Maryland,US,6042718,0.064043592,2020/5/26,ConfirmedCases,535
414650,,Maryland,US,6042718,0.640435921,2020/5/26,Fatalities,31
414651,,Maryland,US,6042718,0.064043592,2020/5/27,ConfirmedCases,736
414652,,Maryland,US,6042718,0.640435921,2020/5/27,Fatalities,59
414653,,Maryland,US,6042718,0.064043592,2020/5/28,ConfirmedCases,1286
414654,,Maryland,US,6042718,0.640435921,2020/5/28,Fatalities,36
